panjang_url,jumlah_titik,jumlah_strip,jumlah_digit,ada_at,ada_https,UsingIP,ShortURL,Redirecting//,PrefixSuffix-,SubDomains,HTTPSDomainURL,jumlah_kata_sensitif,label
33,2,0,0,0,1,0,0,0,0,0,0,0,1
55,2,3,11,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
152,3,4,19,0,1,0,0,1,0,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
48,2,0,1,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,3,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
31,2,0,7,0,1,0,0,0,0,0,0,0,1
51,2,3,0,0,1,0,0,0,0,0,0,0,1
175,2,4,13,0,1,0,0,0,0,0,0,0,1
29,1,1,0,0,1,0,0,0,1,0,0,0,1
37,1,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,1,1
43,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,1,0,1,0,0,0,0,0,0,0,0
25,1,0,3,0,1,0,0,0,0,0,0,0,1
19,1,1,0,0,1,0,0,0,1,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
190,3,2,17,0,1,0,0,0,0,0,0,0,1
167,2,1,14,0,1,0,0,0,0,0,0,0,1
62,3,1,17,0,1,0,0,0,1,0,0,0,1
84,2,0,9,0,1,0,0,0,0,0,0,0,1
109,2,0,12,0,1,0,0,0,0,0,0,0,1
76,2,1,28,0,1,0,0,0,1,0,0,0,1
31,1,1,0,0,1,0,0,0,1,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
26,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,1,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,1
75,2,1,20,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,0,1,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
43,2,1,0,0,1,0,0,0,1,0,0,1,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
42,2,0,0,0,1,0,0,0,0,0,0,0,1
27,2,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,2,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
36,2,1,3,0,1,0,0,0,1,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
56,2,0,0,0,1,0,0,0,0,0,0,0,1
272,5,1,32,1,1,0,0,0,0,1,0,0,1
30,2,0,0,0,1,0,0,0,0,0,0,0,1
30,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,22,0,1,0,0,0,0,0,0,0,1
36,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,18,0,1,0,0,0,0,0,0,0,1
167,2,1,20,0,1,0,0,0,0,0,0,0,1
27,1,0,5,0,1,0,0,0,0,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,23,0,1,0,0,0,1,0,0,0,1
131,2,1,13,0,1,0,0,0,0,0,0,0,1
29,2,0,0,0,1,0,0,0,0,0,0,0,1
69,3,1,20,0,1,0,0,0,1,0,0,1,1
34,2,0,0,0,1,0,0,0,0,0,0,0,1
32,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
54,2,0,2,0,0,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
24,2,0,0,0,1,0,0,0,0,0,0,0,1
35,2,0,4,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
31,2,0,0,0,1,0,0,0,0,0,0,0,1
20,2,0,2,0,1,0,0,0,0,0,0,0,0
23,1,0,3,0,1,0,1,0,0,0,0,0,1
65,1,1,8,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,0,0,0,1,0,0,0,0,0,0,0,1
40,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,1
33,2,0,1,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,1
37,3,0,1,0,1,0,0,0,0,0,0,0,1
175,2,3,18,0,1,0,0,0,0,0,0,0,1
38,2,0,0,0,1,0,0,0,0,0,0,0,1
114,5,2,3,0,1,0,0,0,1,0,0,0,1
36,2,1,0,0,1,0,0,0,1,0,0,0,1
43,2,2,0,0,1,0,0,0,1,0,0,0,1
32,1,2,0,0,1,0,0,0,1,0,0,0,0
54,2,0,4,0,1,0,0,0,0,0,0,0,1
57,3,0,6,0,1,0,0,0,0,0,0,0,1
21,2,0,0,0,1,0,0,0,0,0,0,0,0
33,1,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
42,2,1,0,0,1,0,0,0,1,0,0,0,1
16,1,0,1,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
56,1,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
49,2,0,16,0,1,0,0,0,0,0,0,0,1
28,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
29,1,1,0,0,1,0,0,0,1,0,0,0,0
51,2,0,14,0,1,0,0,0,0,0,0,0,1
27,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,2,0,1,0,1,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,1,0,0,1,0,0,0,1,0,0,0,0
62,3,1,25,0,1,0,0,0,1,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,1,0,0,1,0,0,0,1,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,20,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
64,2,0,9,0,1,0,0,0,0,0,0,1,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
65,5,0,0,1,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,1,0,0,0,0,0,1
25,1,1,0,0,1,0,0,0,1,0,0,0,0
32,2,0,3,0,1,0,0,0,0,0,0,0,1
38,2,0,0,0,0,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
32,2,0,3,0,1,0,0,0,0,0,0,0,1
30,1,0,0,0,1,0,1,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
48,2,0,11,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
35,2,0,4,0,1,0,1,0,0,0,0,0,1
28,1,0,0,0,1,0,1,0,0,0,0,0,1
183,2,2,15,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,4,0,1,0,0,0,0,0,0,0,0
27,2,1,3,0,1,0,0,0,1,0,0,0,1
175,2,2,16,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,3,0,1,0,0,0,0,1,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,0
64,2,1,0,0,1,0,0,0,0,0,0,2,1
22,2,0,0,0,1,0,0,0,0,0,0,0,0
94,2,0,45,0,1,0,0,0,0,0,0,0,1
23,2,0,1,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
31,2,2,0,0,1,0,0,0,1,0,0,0,1
175,2,1,15,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
83,3,0,8,0,1,0,0,0,0,1,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
175,3,0,18,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,1,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
60,4,1,1,1,1,0,0,0,0,0,0,0,1
174,2,1,18,0,1,0,0,0,0,0,0,0,1
46,2,0,0,0,1,0,0,0,0,0,0,0,1
62,3,1,22,0,1,0,0,0,1,0,0,0,1
13,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
246,6,0,17,0,1,0,0,1,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,0
73,2,3,4,0,1,0,0,0,1,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,1
30,2,1,0,0,1,0,0,0,1,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,0,0,1,0,0,0,0,0,0,0,1
68,3,4,18,0,1,0,0,0,0,0,0,0,1
34,1,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,17,0,1,0,0,0,0,0,0,0,1
28,1,0,4,0,1,0,1,0,0,0,0,0,1
103,3,0,4,0,1,0,0,0,0,1,0,0,1
40,2,0,3,0,1,0,0,0,0,0,0,0,1
35,2,1,3,0,1,0,0,0,1,0,0,0,1
51,3,0,1,0,1,0,0,0,0,1,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
35,2,0,0,0,1,0,0,0,0,0,0,0,1
47,2,1,3,0,1,0,0,0,0,0,0,0,1
39,3,0,0,0,1,0,0,0,0,0,0,0,1
22,1,1,0,0,1,0,0,0,1,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
34,2,0,0,0,1,0,0,0,0,0,0,0,1
115,1,0,33,0,1,0,0,0,0,0,0,0,1
95,2,1,27,0,1,0,0,0,1,0,0,0,1
31,1,0,0,0,1,0,0,0,0,0,0,0,0
68,3,4,20,0,1,0,0,0,0,0,0,0,1
112,2,1,13,0,1,0,0,0,0,0,0,0,1
23,1,0,1,0,1,0,0,0,0,0,0,0,0
18,2,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,2,0,1,0,0,0,1,0,0,0,0
47,3,0,0,0,1,0,0,0,0,0,0,0,1
49,2,0,0,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
34,2,0,0,0,1,0,1,0,0,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,5,0,1,0,1,0,0,0,0,0,1
20,1,0,1,0,1,0,0,0,0,0,0,0,0
175,2,3,19,0,1,0,0,0,0,0,0,0,1
38,2,0,1,0,1,0,0,0,0,0,0,0,1
62,3,1,21,0,1,0,0,0,1,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
26,2,1,0,0,1,0,0,0,1,0,0,0,1
60,3,1,25,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,0,15,0,1,0,0,0,0,0,0,0,1
175,2,3,19,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,0,0,1,0,0,0,0,0,0,0,0
40,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,15,0,1,0,0,0,0,0,0,0,1
105,3,1,14,0,1,0,0,0,1,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
72,2,2,1,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
36,2,0,1,0,1,0,0,0,0,0,0,0,1
228,2,1,31,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,26,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
36,2,0,0,0,1,0,0,0,0,0,0,0,1
16,1,0,1,0,1,0,0,0,0,0,0,0,0
38,2,0,0,0,1,0,0,0,0,0,0,0,1
22,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,3,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,23,0,1,0,0,0,1,0,0,0,1
39,2,0,15,0,1,0,0,0,0,0,0,0,1
31,2,0,1,0,1,0,0,0,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,0
79,2,0,7,0,1,0,0,0,0,0,0,0,1
50,2,3,0,0,1,0,1,0,1,0,0,1,1
18,2,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,1
78,2,2,32,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
190,3,2,10,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
38,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,17,0,1,0,0,0,0,0,0,0,1
68,1,0,8,0,1,0,0,0,0,0,0,0,1
17,1,0,3,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,2,0,1,0,0,0,0,1,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
50,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,7,0,0,0,0,0,0,0,0,0,1
28,2,0,0,0,1,0,0,0,0,0,0,0,1
167,2,1,16,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
43,3,0,6,0,1,0,0,0,0,1,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
19,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,2,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
39,1,0,1,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,1
131,2,2,15,0,1,0,0,0,0,0,0,0,1
175,2,2,30,0,1,0,0,0,0,0,0,0,1
21,1,1,1,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,2,18,0,1,0,0,0,0,0,0,0,1
175,2,1,23,0,1,0,0,0,0,0,0,0,1
41,4,0,0,0,1,0,0,0,0,0,0,0,1
68,2,0,12,0,0,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
33,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,1,0,1,0,0,0,0,0,0,0,1
63,3,1,1,0,1,0,0,0,1,1,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
37,1,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
29,2,0,0,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
35,2,0,1,0,1,0,0,0,0,0,0,0,1
190,3,3,13,0,1,0,0,0,0,0,0,0,1
36,2,0,0,0,1,0,0,0,0,0,0,0,1
18,2,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
62,3,1,23,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
944,15,8,224,0,1,0,0,0,0,1,0,0,1
175,2,2,13,0,1,0,0,0,0,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
43,2,1,4,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
87,3,2,22,0,1,0,0,0,1,0,0,0,1
38,2,0,0,0,1,0,0,0,0,0,0,0,1
46,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
134,3,0,13,0,1,0,0,0,0,0,0,0,1
30,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,1,0,0,1,0,0,0,1,0,0,0,1
44,2,2,0,0,1,0,0,0,1,0,0,0,1
29,1,1,0,0,1,0,0,0,1,0,0,0,1
24,2,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
34,1,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,1,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
36,2,0,0,0,1,0,0,0,0,0,0,0,1
29,2,0,0,0,1,0,0,0,0,0,0,0,1
112,3,2,8,0,1,0,0,0,0,0,0,0,1
41,2,0,3,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,1,0,0,1,0,0,0,1,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,0
37,2,0,0,0,1,0,0,0,0,0,0,0,1
32,1,1,0,0,1,0,0,0,1,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
624,4,12,111,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,1,0,0,1,0,0,0,1,0,0,0,0
399,10,0,78,0,1,0,0,0,0,1,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,1,0,0,1,0,0,0,1,0,0,0,0
52,2,0,13,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
19,2,0,0,0,1,0,0,0,0,0,0,0,0
18,2,0,0,0,1,0,0,0,0,0,0,0,0
131,2,1,18,0,1,0,0,0,0,0,0,0,1
22,1,0,3,0,1,0,1,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,1,0,0,0,0,0,0
42,1,0,3,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
52,2,0,0,0,1,0,0,0,0,0,0,0,1
28,1,2,0,0,1,0,0,0,1,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
30,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,1,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
25,2,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,0,0,1,0,0,0,0,0,0,0,0
22,2,0,0,0,1,0,0,0,0,0,0,0,0
111,4,0,10,0,1,0,0,0,0,0,0,1,1
46,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,4,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
34,1,0,0,0,1,0,0,0,0,0,0,0,1
115,1,1,27,0,1,0,0,0,0,0,0,0,1
24,2,0,0,0,1,0,0,0,0,0,0,0,0
129,2,1,14,0,1,0,0,0,0,0,0,0,1
62,3,1,26,0,1,0,0,0,1,0,0,0,1
38,2,0,5,0,1,0,0,0,0,0,0,0,1
18,2,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,4,0,1,0,0,0,0,0,0,0,1
21,2,1,0,0,1,0,0,0,1,0,0,0,0
51,3,0,1,0,1,0,0,0,0,1,0,0,1
148,4,2,3,1,1,0,0,0,1,1,0,0,1
21,1,1,1,0,1,0,0,0,1,0,0,0,1
40,2,0,0,0,1,0,0,0,0,0,0,0,1
178,3,3,18,0,1,0,0,0,0,0,0,0,1
113,2,0,15,0,1,0,0,0,0,0,0,0,1
19,1,0,3,0,1,0,0,0,0,0,0,0,1
22,1,0,4,0,1,0,1,0,0,0,0,0,1
39,1,0,0,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
26,1,0,0,0,1,0,0,0,0,0,0,0,0
24,2,0,0,0,1,0,0,0,0,0,0,0,1
38,2,2,0,0,1,0,0,0,1,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
95,1,0,15,0,0,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
31,2,0,1,0,1,0,0,0,0,0,0,0,1
34,2,0,0,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
35,2,1,0,0,1,0,0,0,1,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
69,4,0,0,0,1,0,0,1,0,0,0,1,1
62,3,1,21,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
78,3,0,19,0,1,0,0,0,0,0,0,0,1
65,5,0,0,1,1,0,0,0,0,1,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
59,2,2,5,0,1,0,0,0,1,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
35,1,3,0,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
206,6,11,42,1,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
56,4,0,0,0,1,0,0,1,0,0,0,0,1
21,1,1,0,0,1,0,0,0,1,0,0,0,1
21,1,1,1,0,1,0,0,0,1,0,0,0,1
32,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,21,0,1,0,0,0,1,0,0,0,1
33,2,0,8,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,0
175,2,3,18,0,1,0,0,0,0,0,0,0,1
19,1,0,3,0,1,0,0,0,0,0,0,0,0
29,2,0,0,0,1,0,0,0,0,0,0,0,0
22,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
24,2,0,0,0,1,0,0,0,0,0,0,0,0
